Protein_ID,Tm
O06977_yvcN,48.704
P53929_YNL108C,48.704
Q12151_UPC2,48.705
Q796Y8_ygaF,48.708
P41940_PSA1,48.708
Q12400_TRM10,48.708
P40079_LCP5,48.71
P53235_YGR054W,48.715
O34827_ykuM,48.718
P38887_YHR202W,48.722
P33441_MFT1,48.723
P53978_HEF3,48.723
O32158_yurQ,48.724
P54717_glvR,48.73
P38922_HRB1,48.73
P53731_ARC35,48.73
P16467_PDC5,48.732
Q12277_RRP42,48.734
P15303_SEC23,48.736
P53200_EFM5,48.743
P40482_SEC24,48.745
P50277_BIO3,48.745
P41734_IAH1,48.747
Q06142_KAP95,48.753
P34162_SRB2,48.765
Q08962_NIP7,48.768
O07617_phoE,48.769
P96684_ydfG,48.771
P40347_LTP1,48.773
P32474_EUG1,48.777
P27476_NSR1,48.783
Q08162_DIS3,48.789
P04037_COX4,48.79
P32419_MDH3,48.795
Q08746_RRS1,48.799
P43603_LSB3,48.803
P41835_THI6,48.813
Q99288_DET1,48.814
P52489_PYK2,48.815
P40087_DDI1,48.816
P53860_PDR16,48.818
P32458_CDC11,48.818
Q07825_FRA1,48.823
P49435_APT1,48.836
Q07589_YDL144C,48.836
P38282_SPP381,48.838
O34667_luxS,48.843
P32319_PEP1,48.849
Q04212_ARA2,48.853
P12754_GCD2,48.866
O34358_htrA,48.87
P19735_PRP6,48.871
Q12518_ENT1,48.876
P07149_FAS1,48.878
P39605_nfrA1,48.882
P32769_HBS1,48.886
Q05926_GRX8,48.89
O32101_yueB,48.891
O34908_ykoX,48.893
P17555_SRV2,48.901
P31847_ypuA,48.905
P25037_UBP1,48.916
Q02887_ATG21,48.938
P07819_sacA,48.939
Q12499_NOP58,48.941
O05520_moaC,48.949
P53875_MRPL19,48.95
P23291_YCK1,48.955
P40150_SSB2,48.956
P37542_yabA,48.967
Q12012_YOR289W,48.969
P36047_SDS22,48.971
Q12354_YLR118C,48.974
P27692_SPT5,48.979
P32844_SEC6,48.994
P10659_SAM1,48.999
P42199_tcyA,49.007
P23638_PRE9,49.025
P10964_RPA190,49.025
P53914_KRE33,49.027
P53920_NMA111,49.03
P16474_KAR2,49.041
Q3E7A4_CMC2,49.041
Q12434_RDI1,49.042
P25359_RRP43,49.047
P43582_WWM1,49.054
P32074_SEC21,49.095
P06782_SNF1,49.095
O34475_yfkO,49.117
P40580_IRC24,49.134
P32634_PMD1,49.136
Q06344_ESF1,49.146
P05374_CHO2,49.151
P29072_cheA,49.159
P32451_BIO2,49.162
Q07532_IWR1,49.171
P25371_ADP1,49.176
P38861_NMD3,49.184
P23724_PRE7,49.198
P39683_NPT1,49.208
P38821_APE4,49.21
Q12040_YOR283W,49.211
O32164_sufS,49.212
P38792_RRP4,49.214
P22023_KRE5,49.215
P53196_RPN14,49.216
P36114_YKR018C,49.223
P47099_TY1A-JR2,49.229
P53438_SOK2,49.23
P32380_SPC110,49.234
P32835_GSP1,49.234
P04046_ADE4,49.238
Q03774_TRM82,49.252
P39015_STM1,49.252
P32643_TMT1,49.255
P22515_UBA1,49.26
P00815_HIS4,49.263
P32327_PYC2,49.265
P38866_FMO1,49.268
P47089_TMA22,49.27
Q12525_MHT1,49.27
O32125_yutF,49.27
P25343_RVS161,49.271
Q06205_FPR4,49.271
P54964_REX2,49.274
P08838_ptsI,49.278
P53598_LSC1,49.278
Q797E6_fra,49.289
P25043_PUP1,49.291
O43137_YBR085C-A,49.295
P11914_MAS2,49.298
Q12329_HSP42,49.299
Q06625_GDB1,49.303
P47083_MPP10,49.304
P38066_RIB1,49.316
P33307_CSE1,49.32
P42941_SER2,49.324
P15454_GUK1,49.325
P25375_PRD1,49.325
Q03102_YML131W,49.329
P54000_SUB1,49.332
Q07623_NOP6,49.338
O34543_mhqE,49.347
P39824_penP,49.351
P11412_ZWF1,49.355
P31115_DEG1,49.359
Q08963_LEA1,49.381
P32461_DPH2,49.386
P33755_NPL4,49.386
P40454_RRD1,49.391
P46911_qcrA,49.394
P38774_DOG1,49.395
P10356_YER152C,49.397
P07806_VAS1,49.406
Q06315_SKG3,49.412
P34227_PRX1,49.424
Q04305_UTP15,49.424
P49814_mdh,49.425
P32356_NTH1,49.425
P38138_ROT2,49.43
Q04175_SXM1,49.433
P39911_yphF,49.434
P04050_RPO21,49.436
P0CS90_SSC1,49.44
Q45599_yydC,49.443
Q07362_PBP4,49.448
P38075_PDX3,49.451
P33297_RPT5,49.452
P06534_spo0A,49.456
P54839_ERG13,49.463
P47117_ARP3,49.471
O32060_yrbD,49.471
O32092_yueI,49.476
P16140_VMA2,49.482
P50095_IMD3,49.486
P33338_SLA2,49.488
O34911_ykoF,49.489
P14205_yuxO,49.493
P07273_DST1,49.494
Q07418_PEX19,49.499
P17065_SEC2,49.505
Q05123_ARP9,49.512
P40017_YAT2,49.537
P54182_ypoP,49.542
Q06494_YPR127W,49.554
P43588_RPN11,49.555
P25995_pyrC,49.556
P32790_SLA1,49.559
P43618_CNN1,49.562
Q04410_GRH1,49.564
P32836_GSP2,49.564
P29703_RAM2,49.566
P96649_rapI,49.567
P20434_RPB5,49.569
P39076_CCT2,49.57
P27472_GSY2,49.572
P46913_qcrC,49.572
P32381_ARP2,49.579
P54519_yqhY,49.579
P53095_DSD1,49.583
P38888_MNL1,49.584
Q05040_FAR8,49.594
P41895_TFG1,49.597
P53256_RRP46,49.598
P17255_VMA1,49.6
P00128_QCR7,49.601
P36018_YPT52,49.604
P53981_YNL010W,49.608
P38352_SAF1,49.611
Q12480_AIM45,49.616
P38902_RPB11,49.617
P36110_PRY2,49.642
P14194_ctc,49.642
P32582_CYS4,49.642
P32445_RIM1,49.654
P12904_SNF4,49.654
Q12276_HER1,49.656
"P32528_DUR1,2",49.663
Q12172_YRR1,49.665
P00546_CDC28,49.666
P37484_gdpP,49.668
P39743_RVS167,49.677
P24031_PHO3,49.678
P53008_CWH41,49.687
Q08269_ALR1,49.688
P38203_LSM2,49.688
O13297_CET1,49.694
Q03655_GAS3,49.695
O34559_yteR,49.7
P50086_NAS6,49.704
P34226_SKT5,49.704
P13714_ldh,49.704
P39706_SWD1,49.705
O05511_gmuF,49.705
P01120_RAS2,49.706
O06747_yitL,49.708
P37291_SHM2,49.708
P54885_PRO2,49.712
P32457_CDC3,49.713
P21242_PRE10,49.716
P48234_ENP2,49.718
P23644_TOM40,49.718
P38625_GUA1,49.719
P42238_gudD,49.728
O06006_yraA,49.732
P37503_yybA,49.736
P06776_PDE2,49.739
P33399_LHP1,49.739
P40344_ATG3,49.746
P32861_UGP1,49.746
Q00764_TPS1,49.748
Q00711_SDH1,49.761
P38883_RIX1,49.773
O34860_rsbRB,49.779
P53140_RMD9,49.78
P12013_gntZ,49.783
O34866_yodJ,49.785
O34591_acoB,49.79
P22336_RFA1,49.794
O05510_gmuE,49.797
P10591_SSA1,49.802
P40495_LYS12,49.805
P50946_OCA1,49.811
P38634_SIC1,49.813
P38328_ARC40,49.825
P70973_truA,49.825
P22139_RPB10,49.828
P36136_SHB17,49.835
P04147_PAB1,49.836
P08518_RPB2,49.837
P07260_CDC33,49.84
P53859_CSL4,49.844
P53848_FOL1,49.849
Q12451_OSH2,49.856
P17709_GLK1,49.858
P38628_PCM1,49.864
P20107_ZRC1,49.866
O31611_yjbM,49.866
Q12335_PST2,49.868
Q05543_RTT103,49.869
P53204_NMA2,49.872
P37898_AAP1,49.873
P96723_ywqK,49.875
Q12242_RUP1,49.876
P38149_DUG2,49.888
Q04304_YMR090W,49.899
Q06505_SPN1,49.9
P38795_QNS1,49.903
P18900_COQ1,49.911
Q12427_STB3,49.913
P53879_RHO5,49.922
Q03973_HMO1,49.925
P25638_TAH1,49.929
P25554_SGF29,49.939
P47017_LSM1,49.945
P32608_RTG2,49.946
Q03558_OYE2,49.946
P46682_APL6,49.946
Q07528_ATG20,49.947
Q04119_PPN1,49.95
P10869_HOM3,49.952
P33748_MSN2,49.952
Q05948_YLR225C,49.96
Q04430_CAB1,49.966
P32485_HOG1,49.972
Q3E7X9_RPS28A,49.973
P52490_UBC13,49.978
P32959_pbpE,49.985
P00127_QCR6,49.994
P39933_PZF1,49.996
P34160_STO1,49.997
O31404_acoA,49.997
O34703_yjoB,50.003
P35736_YKL050C,50.007
Q00758_spoVB,50.009
P38077_ATP3,50.019
P18962_DAP2,50.031
P19262_KGD2,50.036
P94356_yxkC,50.037
P25811_mnmE,50.037
P36145_TFA2,50.039
Q04491_SEC13,50.045
P28495_CAP1,50.049
P40563_AIM21,50.052
P37551_purR,50.062
P32459_DAL3,50.063
Q06385_VPS74,50.065
C0SP86_sftA,50.068
P38996_NAB3,50.072
P42936_YGR201C,50.073
Q08641_ABP140,50.075
Q7WY74_ygzB,50.083
P40302_PRE5,50.086
P10081_TIF1,50.088
P08417_FUM1,50.089
Q05778_PBA1,50.093
P39647_cysL,50.096
P32436_degV,50.108
Q12186_MSL5,50.111
P81100_yceC,50.116
P26379_levD,50.124
P36531_MRPL36,50.129
P36124_SET3,50.137
P69771_DID2,50.14
P32626_UTR4,50.145
P53314_CPD1,50.149
P19955_YMR31,50.15
P38765_YHI9,50.15
Q12447_PAA1,50.151
Q05515_SVF1,50.154
P43638_MHP1,50.163
P23337_GSY1,50.165
P32366_VMA6,50.171
P41807_VMA13,50.174
P27466_CMK1,50.178
P28367_prfB,50.183
O34596_yobK,50.184
P49954_NIT3,50.185
P02829_HSP82,50.198
P42250_ycbR,50.201
Q08926_UIP4,50.201
P40414_TPM2,50.202
O31853_yojK,50.204
P31386_ATS1,50.206
P25451_PUP3,50.208
P09436_ILS1,50.208
Q45549_nrdR,50.214
P53301_CRH1,50.22
Q03290_TFB3,50.222
P32463_ACP1,50.242
Q99312_ISN1,50.252
P39968_VAC8,50.262
P54598_yhcN,50.269
P32179_MET22,50.271
P53839_GOR1,50.275
P07283_SEC53,50.275
P05373_HEM2,50.277
P40509_SEC28,50.28
P46905_yccK,50.284
Q05788_PNP1,50.285
P53131_PRP43,50.289
P40217_TIF34,50.29
Q05016_YMR226C,50.294
Q06217_SMD2,50.299
P17967_PDI1,50.301
P32898_CYM1,50.304
P07285_TRP4,50.307
Q04947_RTN1,50.308
Q96VH4_HBN1,50.312
P27637_BUD14,50.315
P16547_OM45,50.317
O05234_yugE,50.317
Q03262_PRM15,50.318
P07275_PUT2,50.329
P38339_RGD1,50.33
P12385_SUP45,50.337
C0SPB1_yukJ,50.341
P52286_SKP1,50.341
P18494_GLN3,50.343
P00830_ATP2,50.344
P80862_serC,50.345
P42404_hxlB,50.349
P00724_SUC2,50.357
P22470_SAN1,50.36
P00572_CDC8,50.361
P38798_NMD2,50.364
P53066_YGL242C,50.369
P25040_TSR4,50.37
P38797_PTC7,50.374
P50743_der,50.377
P16658_SEN2,50.379
P40075_SCS2,50.379
P33911_csrA,50.379
P38998_LYS1,50.38
P30656_PRE2,50.392
P0C0V8_RPS21A,50.4
P32912_VAM7,50.427
P94407_yclE,50.431
Q05533_INM2,50.437
P13517_CAP2,50.438
P07248_ADR1,50.438
P50111_ZDS1,50.445
P70945_yitS,50.448
Q04371_YMR027W,50.449
Q03677_ADI1,50.45
P38818_CTM1,50.451
P38248_ECM33,50.453
P40018_SMB1,50.468
Q03337_TRS31,50.472
P38109_YBR139W,50.473
P15700_URA6,50.479
P46948_SKI6,50.492
P32618_YEL043W,50.498
P53112_PEX14,50.502
P29952_PMI40,50.504
P40204_SMX2,50.508
P04840_POR1,50.51
P30657_PRE4,50.519
P23595_PPH22,50.52
P94560_ysnF,50.527
Q00362_CDC55,50.528
P37302_APE3,50.534
P19882_HSP60,50.534
P53962_YNL035C,50.538
P24309_DBR1,50.542
Q3E7B7_YDL085C-A,50.545
P53265_YGR111W,50.548
Q99258_RIB3,50.554
P22141_PRE1,50.555
P43589_SAD1,50.558
P47120_LIA1,50.57
O07012_ganA,50.576
P35691_TMA19,50.581
P32481_GCD11,50.587
Q04431_KRE28,50.591
Q06053_DUS3,50.593
P34221_PTC3,50.604
P40089_LSM5,50.606
O34664_thiN,50.615
P31383_TPD3,50.617
P38999_LYS9,50.618
O34498_yopT,50.621
O32127_yutD,50.624
O34780_yobF,50.627
Q04409_EMI2,50.635
Q08647_PUS7,50.638
P32602_SEC17,50.644
P20459_SUI2,50.645
P40303_PRE6,50.648
Q03533_TDA1,50.656
P53332_CAB4,50.667
P69851_DAD4,50.668
Q05902_ECM38,50.672
P16370_RPB3,50.672
P06222_sigE,50.684
O31848_yozC,50.69
P38255_RXT2,50.7
P41277_GPP1,50.702
P18544_ARG8,50.705
P47018_MTC1,50.708
Q08924_RTT10,50.71
P21243_SCL1,50.711
P42400_yckB,50.714
P45978_SCD6,50.716
P38993_FET3,50.719
Q03629_YML079W,50.724
P00937_TRP3,50.727
P21264_ADE2,50.729
P53164_NPY1,50.73
P15108_HSC82,50.73
Q04847_ROY1,50.735
P21965_MCK1,50.741
P49687_NUP145,50.75
P06775_HIP1,50.754
P34220_YBL055C,50.758
P05653_gyrA,50.768
Q06252_YLR179C,50.789
P39646_pta,50.798
P38768_PIH1,50.806
P53315_SOL4,50.815
P14904_APE1,50.815
P32623_UTR2,50.818
P96721_ywqI,50.819
P47135_JSN1,50.82
P94495_yncE,50.82
P48015_GCV1,50.822
Q06624_AOS1,50.838
Q06178_NMA1,50.838
P41821_MID1,50.841
P00175_CYB2,50.844
P38205_NCL1,50.849
P40566_YIR007W,50.855
Q08977_YPL260W,50.855
Q12428_PDH1,50.862
Q01560_NPL3,50.873
O07579_yhdJ,50.876
P12630_BAR1,50.878
P25576_POF1,50.878
P33308_CSE2,50.887
P06774_HAP2,50.891
P53177_TYW3,50.892
P23639_PRE8,50.902
P38791_DYS1,50.911
P25631_YCR051W,50.913
P19414_ACO1,50.919
P23776_EXG1,50.926
P09232_PRB1,50.928
O31764_ymfF,50.937
P30771_NAM7,50.947
P53184_PNC1,50.951
P54491_yqgN,50.96
P40202_CCS1,50.973
P40515_FIS1,50.977
P33749_MSN4,50.98
Q12245_POC4,50.981
P22202_SSA4,50.982
P38720_GND1,50.984
Q05931_SSQ1,50.984
P19880_YAP1,50.997
P35160_resA,50.998
P27705_MIG1,51.002
P22108_APA2,51.012
P54115_ALD6,51.02
P39713_BDH2,51.023
P80700_tsf,51.027
O32007_ypzA,51.033
P13574_STE12,51.034
P39954_SAH1,51.036
P05650_yaaA,51.04
P53251_SLX9,51.043
P96619_ydcC,51.043
P54114_ALD3,51.057
P49089_ASN1,51.058
P38624_PRE3,51.061
P40343_VPS27,51.061
Q01080_RPA49,51.065
P39994_YEL020C,51.075
P38080_AKL1,51.081
P43561_FET5,51.081
P09064_SUI3,51.081
O34689_mhqA,51.092
P45862_ywjB,51.093
P38302_NTC20,51.124
P25654_YCR090C,51.13
P00931_TRP5,51.131
Q06523_YPR148C,51.133
P27616_ADE1,51.134
P32379_PUP2,51.145
P40029_MXR1,51.145
P53853_VPS75,51.158
P81449_TIM11,51.158
Q03266_ABZ2,51.177
O31678_queF,51.18
Q08747_UAF30,51.181
Q03656_SKY1,51.183
Q02733_IRC15,51.184
P53691_CPR6,51.187
P49090_ASN2,51.193
P25569_GID7,51.194
P38238_TRM7,51.195
O34858_argH,51.2
P00899_TRP2,51.207
P31374_PSK1,51.211
O31787_ymaE,51.212
Q12017_PLP2,51.219
P25373_GRX1,51.22
O07533_yhaR,51.221
O34334_yjoA,51.223
Q3E7A9_CMC4,51.231
P34087_RPB7,51.232
P32573_SPS19,51.239
P46347_ybeY,51.244
P25694_CDC48,51.246
Q08193_GAS5,51.247
P48589_RPS12,51.254
P20449_DBP5,51.255
P08536_MET3,51.257
P46208_htpG,51.263
P08877_ptsH,51.264
P71015_gbsR,51.274
P52491_UBC12,51.282
P54524_yqiG,51.283
Q07688_YPD1,51.287
P40869_spoVAD,51.287
O34621_ycdB,51.289
P89105_CTR9,51.291
P23287_CNA1,51.297
P37479_yycE,51.297
Q12386_ARP8,51.301
P80870_yugI,51.311
P22579_SIN3,51.331
P47164_STR2,51.334
O34833_yceH,51.34
P39525_CEM1,51.343
P10823_GPA2,51.343
P35195_ECM15,51.347
P53852_YNL247W,51.348
P25349_YCP4,51.357
Q12184_YAH1,51.364
O34383_yocR,51.369
Q04432_HSP31,51.372
P53905_LSM7,51.373
P39979_HPA3,51.373
P29029_CTS1,51.383
P32603_SPR1,51.391
P47008_SFH5,51.391
P42068_hutG,51.396
P49095_GCV2,51.398
P38840_ARO9,51.401
P32496_RPN12,51.423
P40363_YJL068C,51.428
Q04179_URH1,51.428
Q08971_YPL225W,51.435
P06785_CDC21,51.442
P33204_ARC19,51.456
P53769_CWC24,51.457
Q08645_MET7,51.466
P40579_YIR035C,51.475
O07006_padC,51.478
P34761_WHI3,51.479
P39580_dltB,51.49
P30665_MCM4,51.491
P42319_yxjH,51.497
P38968_SEC31,51.497
Q12033_RIM20,51.501
P40047_ALD5,51.503
O32165_sufD,51.507
C0SPA0_amyX,51.514
P02381_VAR1,51.516
P40518_ARC15,51.522
P40165_YNL200C,51.527
O34452_yrrB,51.531
P38991_IPL1,51.536
P42940_CIR1,51.546
Q05636_RRP45,51.547
O34595_thiI,51.548
P13298_URA5,51.557
P24583_PKC1,51.573
P38854_TDA11,51.573
Q08954_YPL199C,51.576
P68731_degR,51.582
P07277_ERG12,51.59
Q07914_PAM18,51.593
Q3E795_YLR361C-A,51.602
P53319_GND2,51.602
P10080_SBP1,51.622
P38715_GRE3,51.624
P28618_pcp,51.625
P36076_CAB3,51.631
P14832_CPR1,51.635
P22289_QCR9,51.644
Q03012_SPP1,51.645
P32774_TOA2,51.654
P36532_MRPL37,51.664
Q04344_HNT1,51.668
P53072_TAN1,51.671
P96705_ydgG,51.674
Q12123_DCS2,51.674
P40529_AGE2,51.676
P17903_rsbV,51.677
P17106_CBF1,51.681
Q03652_DML1,51.686
P00330_ADH1,51.696
Q04894_ADH6,51.703
P43574_GAT1,51.704
P20676_NUP1,51.711
Q12358_JLP1,51.713
P50107_GLO1,51.715
P36159_TRZ1,51.718
P94405_bsdC,51.722
P53834_HCH1,51.724
P46906_argS,51.729
Q12523_YPL247C,51.747
P39958_GDI1,51.756
P53738_TRM112,51.756
P40581_HYR1,51.757
Q07505_YDL086W,51.758
P39714_BDH1,51.764
Q03653_EFR3,51.765
P21954_IDP1,51.769
Q06511_RRP15,51.772
P25386_USO1,51.772
P32263_PRO3,51.773
Q10740_LAP2,51.781
P48363_PAC10,51.793
Q04792_GAD1,51.8
P42234_katE,51.801
P38796_PPE1,51.802
P21375_OSM1,51.806
P38777_FSH1,51.807
O31743_rbgA,51.817
P35176_CPR5,51.842
P80877_metE,51.843
P01119_RAS1,51.849
Q06608_YPR172W,51.852
P27614_CPS1,51.853
P20436_RPB8,51.855
P53830_CUS2,51.875
Q04773_YMR074C,51.875
Q08220_GSH2,51.881
Q12692_HTZ1,51.887
P31385_DEP1,51.889
P53082_BOL2,51.892
P53168_DUO1,51.902
P48837_NUP57,51.908
P32447_ASF1,51.911
P36041_EAP1,51.912
P53889_FMP41,51.913
O34768_ydjE,51.919
Q03161_YMR099C,51.922
P43601_ATG18,51.93
P16639_ATE1,51.934
P32911_SUI1,51.935
P38351_PAF1,51.937
P27999_RPB9,51.938
Q12122_LYS21,51.954
P40056_GET2,51.954
P23285_CPR2,51.955
P41697_BUD6,51.955
P42935_ELP2,51.961
P32324_EFT1,51.966
Q07540_YFH1,51.97
P53729_YNR029C,51.976
Q03063_DIG1,51.984
Q03233_ADD37,51.988
P51601_FOL2,51.993
P04802_DPS1,52.01
Q01976_YSA1,52.011
P00427_COX6,52.014
Q12514_NOT5,52.015
P00447_SOD2,52.018
P39676_YHB1,52.019
P32316_ACH1,52.029
P38911_FPR3,52.031
P42844_ZIM17,52.033
P38836_ECM14,52.033
Q05979_BNA5,52.047
P38281_APD1,52.05
P17505_MDH1,52.056
O34824_glmM,52.059
P25558_BUD3,52.062
P43569_CAF16,52.064
P22133_MDH2,52.066
P87108_TIM10,52.072
P53219_IMO32,52.077
Q12163_NBP2,52.084
P00560_PGK1,52.085
P19994_map,52.086
P00890_CIT1,52.088
P32867_SSO1,52.091
P38235_YBR053C,52.093
O34499_pgl,52.097
P25659_FUB1,52.097
P54376_gcvPA,52.101
P40364_MPM1,52.104
P26755_RFA3,52.108
P37252_ilvH,52.109
P14065_GCY1,52.112
Q05812_MSC3,52.115
Q12344_GYP5,52.122
O13539_THP2,52.129
P20486_CKS1,52.133
Q12754_RRP12,52.135
O07521_yhaM,52.14
P40747_yuxG,52.149
Q99210_YOR111W,52.16
P00924_ENO1,52.175
P38886_RPN10,52.205
P54113_ADE16,52.206
Q08951_APL5,52.206
P32389_MET4,52.217
O34808_uxaC,52.218
Q07872_ENT4,52.246
P25608_YCR102C,52.26
P32610_VMA8,52.265
P31373_CYS3,52.266
O32162_sufB,52.27
Q3E835_MHF1,52.273
P40214_YMR144W,52.281
O31857_bshB2,52.285
P53912_YNL134C,52.286
P40093_YER156C,52.293
P26793_RAD27,52.294
O34348_yfmC,52.294
P38115_ARA1,52.297
P04076_ARG4,52.297
P07274_PFY1,52.308
P37292_SHM1,52.338
P40956_GTS1,52.352
P53615_NCE103,52.355
P53334_SCW4,52.356
O07513_hit,52.377
P53965_SIW14,52.383
P32377_MVD1,52.385
P38850_RTT107,52.386
P21182_SPE2,52.392
P28241_IDH2,52.393
P28834_IDH1,52.393
P32797_CDC13,52.395
Q3E841_YNR034W-A,52.402
P34167_TIF3,52.403
P47173_YJR142W,52.403
P25332_RBK1,52.41
P38237_UBP14,52.411
P22146_GAS1,52.42
P32337_PSE1,52.422
P46680_AIP1,52.43
Q12074_SPE3,52.436
Q12125_GET4,52.441
P40037_HMF1,52.442
P40746_tgl,52.443
P38071_ETR1,52.458
Q06892_POS5,52.46
P38431_TIF5,52.461
Q02630_NUP116,52.466
P38276_YBR137W,52.466
P36167_SRL3,52.467
O34743_ylbA,52.474
P00950_GPM1,52.495
P53281_LSB1,52.496
Q05775_HCR1,52.503
P33315_TKL2,52.504
P38822_BZZ1,52.512
P53297_PBP1,52.516
Q02455_MLP1,52.516
Q04585_YDR109C,52.516
Q03834_MSH6,52.529
O31790_ymaD,52.548
P00925_ENO2,52.553
Q04728_ARG7,52.563
Q08225_YOL057W,52.571
O32062_safA,52.575
P35719_MRP8,52.581
P36116_VPS51,52.583
Q12030_TAF10,52.591
P33312_RIB7,52.593
P36152_DRE2,52.601
P32771_SFA1,52.612
P28777_ARO2,52.616
P40477_NUP159,52.621
P11986_INO1,52.626
P17423_THR1,52.638
Q45065_yneT,52.654
P38773_DOG2,52.655
P50619_ymaB,52.664
Q00816_REG1,52.668
Q03330_GCN5,52.668
P36046_MIA40,52.676
P26906_dppE,52.702
P05150_ARG3,52.705
P53250_TWF1,52.709
P38009_ADE17,52.716
Q03661_ESC1,52.719
Q05911_ADE13,52.723
Q99278_MED11,52.738
O32243_opuCC,52.742
Q03148_SNZ1,52.753
P40070_LSM4,52.753
P39976_DLD3,52.77
Q06151_DCS1,52.772
P53913_FYV6,52.777
P48526_ISM1,52.78
P21306_ATP15,52.781
P96579_ydaF,52.797
O31803_yncM,52.799
P10961_HSF1,52.799
P35732_DEF1,52.813
Q04951_SCW10,52.829
P53081_NIF3,52.835
P27882_ERV1,52.836
P33401_PGM1,52.84
P00431_CCP1,52.843
P14747_CMP2,52.856
P38853_KEL1,52.859
P49775_HNT2,52.86
P00817_IPP1,52.861
P00360_TDH1,52.875
P31377_SYN8,52.88
P40459_PAN6,52.884
P38716_YHR112C,52.89
P35202_THI80,52.901
Q08581_SLK19,52.902
P32345_PPH3,52.91
P48570_LYS20,52.912
P25719_CPR3,52.915
Q06631_BFR2,52.927
P38682_GLO3,52.933
P47166_SGM1,52.948
P12709_PGI1,52.951
P07267_PEP4,52.959
P40154_IES2,52.962
Q12178_FCY1,52.982
P30822_CRM1,53.001
P16120_THR4,53.012
P38890_SET5,53.031
Q06604_BSP1,53.034
O34660_dhaS,53.036
Q08199_SIL1,53.04
O06978_yvcP,53.042
P38266_AIM3,53.05
P38349_UBX7,53.058
P41920_YRB1,53.066
Q12330_SME1,53.068
O05239_yugJ,53.068
Q00402_NUM1,53.092
P24279_MCM3,53.103
Q12285_MDY2,53.111
P16304_adk,53.113
P15705_STI1,53.12
P39724_BOL3,53.134
P36084_MUD2,53.146
P15496_IDI1,53.168
P20604_SIT4,53.194
P00812_CAR1,53.212
P15703_BGL2,53.214
Q12189_RKI1,53.216
P40106_GPP2,53.216
Q08421_ETT1,53.224
P09938_RNR2,53.235
P07246_ADH3,53.235
O31998_yokI,53.248
P20133_BET2,53.257
P39105_PLB1,53.258
P40080_VFA1,53.263
O31529_yesZ,53.271
P23254_TKL1,53.273
P53616_SUN4,53.275
P07262_GDH1,53.276
Q12363_WTM1,53.286
P80864_tpx,53.295
P43590_YFR006W,53.315
Q05584_GLO2,53.317
P38858_SOL3,53.318
P80242_ohrB,53.32
P07343_fumC,53.327
P32588_PUB1,53.328
Q12513_TMA17,53.334
P54838_DAK1,53.337
P16649_TUP1,53.338
Q12314_SFM1,53.343
O31683_ykvR,53.344
P19881_PHO13,53.354
P42403_bglC,53.368
P53900_GIM3,53.383
P46988_PFD1,53.386
P37487_ppaC,53.403
P47119_HAM1,53.406
O07611_yhfM,53.411
P46675_STU2,53.424
P36059_YKL151C,53.427
P39523_YMR124W,53.448
P30402_URA10,53.45
P32614_FRD1,53.453
P39148_glyA,53.457
P33750_SOF1,53.464
Q06839_YPR097W,53.482
Q12241_VAM3,53.483
P39935_TIF4631,53.496
P11491_PHO8,53.506
Q92317_NCB2,53.507
P20051_URA4,53.51
P38234_RFS1,53.511
P32775_GLC3,53.516
P54179_ypmS,53.551
Q08967_FLC1,53.574
Q99271_NHA1,53.586
P28000_RPC19,53.593
P00498_HIS1,53.598
Q06704_IMH1,53.599
P94358_aldY,53.601
P34216_EDE1,53.603
P38243_YBR071W,53.608
P00729_PRC1,53.624
Q05905_HRI1,53.644
P32347_HEM12,53.648
P28789_HEM3,53.649
P38293_UMP1,53.679
P32909_SMY2,53.698
P37304_PAM1,53.699
Q3E7Z5_YIL002W-A,53.702
Q03674_PLB2,53.707
P41921_GLR1,53.708
P47148_YJR111C,53.733
P48415_SEC16,53.738
P46681_DLD2,53.747
P22203_VMA4,53.753
Q03640_TCB3,53.761
Q12055_FAP7,53.765
Q04372_TAP42,53.777
P20081_FPR1,53.787
P12047_purB,53.82
P28707_SBA1,53.847
Q12248_DAD1,53.851
P03872_REP2,53.853
Q02875_SYH1,53.894
Q07084_SSK1,53.896
P53090_ARO8,53.907
P40011_YER010C,53.914
P38284_ICS2,53.917
Q07653_HBT1,53.924
P08067_RIP1,53.93
P52917_VPS4,53.936
P94523_araA,53.938
P40045_TDA2,53.95
P36224_JNM1,53.969
P32432_SFP1,53.972
P33331_NTF2,53.999
O32214_cysJ,54.009
P47116_PTK2,54.015
P27344_DPB3,54.041
P33189_yhxA,54.043
P20433_RPB4,54.048
O34340_fabF,54.052
P06101_CDC37,54.056
P53330_RTT102,54.093
P26942_ysxB,54.094
Q12449_AHA1,54.099
P43577_GNA1,54.115
P29727_guaA,54.139
P69850_DAD3,54.164
P19080_aroH,54.19
P32047_MLF3,54.196
P36150_MET1,54.208
Q05518_PAL1,54.213
P89886_TMA20,54.226
P23201_SPA2,54.229
P40052_YER079W,54.243
Q12305_RDL1,54.252
P35180_TOM20,54.274
P53734_DBP6,54.288
P48361_ASK10,54.314
P81102_yodC,54.357
P14306_TFS1,54.362
Q12443_RTN2,54.368
Q08422_TMC1,54.384
P00635_PHO5,54.43
P38809_YHR097C,54.433
P13663_HOM2,54.435
P38345_SDH8,54.436
P15873_POL30,54.436
P11709_BIK1,54.455
P94403_bsdA,54.459
P43609_RSC8,54.474
